NSets,,3,3,3,5,5,5,10,10,10,15,15,15,20,20,20
,,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve
NElem,NScenarios,,,,,,,,,,,,,,,
10,5,0.0010426044464111328,0.06259489059448242,0.028999805450439453,0.00117931365966797,0.08977241516113282,0.032600069046020516,0.005172157287597673,0.15698635578155518,0.057299995422363297,0.006576132774353034,0.17907793521881105,0.07220003604888917,0.01564290523529053,0.23657646179199227,0.10199999809265137
10,10,0.004632687568664558,0.4847348928451538,0.026600027084350594,0.003233742713928224,0.6778410434722901,0.040700173377990735,0.0051077127456665055,1.038952612876892,0.07260003089904786,0.01967406272888184,1.982722091674805,0.13120009899139407,0.01329429149627686,1.863794732093811,0.18010005950927735
10,20,0.015570855140686036,3.9127665996551513,0.0279998779296875,0.01572229862213135,7.6509633541107185,0.04699995517730713,0.02435154914855957,14.248386955261235,0.0974998950958252,0.043618464469909676,20.155868554115305,0.2509999513626099,0.03142616748809815,30.378697943687442,0.4848998308181763
10,40,0.0315227746963501,70.57706086635591,0.032000064849853516,0.05400803089141846,116.23451154232026,0.04699993133544922,0.06807553768157959,214.3231474876404,0.17419993877410891,0.06664669513702394,272.44793376922615,0.6068999290466309,0.08365683555603029,344.40363659858707,1.159600043296814
