NSets,,3,3,3,5,5,5,10,10,10,15,15,15,20,20,20
,,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve,Peleg,Carr et al.,Exact Solve
NElem,NScenarios,,,,,,,,,,,,,,,
10,5,0.0010077953338623047,0.03453183174133301,0.013000011444091797,0.0010002851486206055,0.05504190921783447,0.016000032424926758,0.001001596450805664,0.07924377918243408,0.03250002861022949,0.0019996166229248047,0.09797585010528564,0.04499995708465576,0.002001047134399414,0.12019157409667969,0.04399991035461426
10,10,0.0020052194595336914,0.20684969425201416,0.014999866485595703,0.002034425735473633,0.28078484535217285,0.021000027656555176,0.0025026798248291016,0.4846571683883667,0.037000060081481934,0.004005551338195801,0.6334761381149292,0.07800006866455078,0.0044994354248046875,0.9760679006576538,0.10850012302398682
10,20,0.004717111587524414,2.3768129348754883,0.01249992847442627,0.007471203804016113,3.3269060850143433,0.023000001907348633,0.010521292686462402,5.236488699913025,0.06050002574920654,0.015558481216430664,9.989918231964111,0.1520000696182251,0.017272353172302246,12.405255675315857,0.2330000400543213
10,40,0.015195846557617188,26.099716424942017,0.014999866485595703,0.030517935752868652,43.57507121562958,0.02499985694885254,0.04235649108886719,88.48564851284027,0.08900010585784912,0.03962719440460205,124.7782574892044,0.33849990367889404,0.053504347801208496,164.33071553707123,0.8510000705718994
